park,year,month,statistic,value,stat1,stat2,stat_desc
CHIS,1991,1,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,1,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,1,BC,29,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,1,MISC,1645,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,1,NROS,1115,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,1,TOS,2789,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,1,TNRVH,25814,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,2,TRV,6946,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,2,TNRV,2315,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,2,TV,9261,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,2,TRVH,74181,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,2,TH,129749,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,2,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,2,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,2,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,2,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,2,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,2,BC,35,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,2,MISC,1415,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,2,NROS,927,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,2,TOS,2377,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,2,TNRVH,55568,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,3,TRV,9252,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,3,TNRV,3084,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,3,TV,12336,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,3,TRVH,97461,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,3,TH,171478,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,3,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,3,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,3,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,3,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,3,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,3,BC,31,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,3,MISC,1907,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,3,NROS,1326,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,3,TOS,3264,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,3,TNRVH,74017,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,4,TRV,9250,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,4,TNRV,3083,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,4,TV,12333,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,4,TRVH,99050,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,4,TH,173055,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,4,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,4,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,4,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,4,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,4,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,4,BC,109,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,4,MISC,1885,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,4,NROS,1275,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,4,TOS,3269,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,4,TNRVH,74005,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,5,TRV,15562,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,5,TNRV,5187,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,5,TV,20749,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,5,TRVH,156079,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,5,TH,280577,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,5,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,5,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,5,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,5,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,5,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,5,BC,58,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,5,MISC,3113,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,5,NROS,2139,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,5,TOS,5310,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,5,TNRVH,124498,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,6,TRV,9646,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,6,TNRV,3215,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,6,TV,12861,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,6,TRVH,94136,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,6,TH,171311,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,6,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,6,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,6,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,6,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,6,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,6,BC,103,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,6,MISC,1748,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,6,NROS,1219,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,6,TOS,3070,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,6,TNRVH,77175,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,7,TRV,15962,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,7,TNRV,5320,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,7,TV,21282,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,7,TRVH,180997,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,7,TH,308693,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,7,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,7,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,7,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,7,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,7,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,7,BC,272,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,7,MISC,3541,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,7,NROS,2451,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,7,TOS,6264,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,7,TNRVH,127696,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,8,TRV,19651,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,8,TNRV,6550,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,8,TV,26201,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,8,TRVH,216856,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,8,TH,374069,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,8,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,8,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,8,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,8,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,8,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,8,BC,326,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,8,MISC,4353,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,8,NROS,2916,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,8,TOS,7595,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,8,TNRVH,157213,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,9,TRV,16067,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,9,TNRV,5355,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,9,TV,21422,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,9,TRVH,167859,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,9,TH,296400,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,9,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,9,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,9,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,9,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,9,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,9,BC,98,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,9,MISC,3409,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,9,NROS,2258,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,9,TOS,5765,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,9,TNRVH,128541,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,10,TRV,14059,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,10,TNRV,4686,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,10,TV,18745,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,10,TRVH,151220,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,10,TH,263699,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,10,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,10,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,10,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,10,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,10,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,10,BC,210,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,10,MISC,3091,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,10,NROS,2102,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,10,TOS,5403,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,10,TNRVH,112479,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,11,TRV,11377,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,11,TNRV,3792,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,11,TV,15169,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,11,TRVH,119340,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,11,TH,210359,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,11,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,11,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,11,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,11,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,11,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,11,BC,115,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,11,MISC,2378,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,11,NROS,4049,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,11,TOS,6542,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,11,TNRVH,91019,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1991,12,TRV,9182,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1991,12,TNRV,3060,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1991,12,TV,12242,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1991,12,TRVH,90973,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1991,12,TH,164436,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1991,12,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1991,12,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1991,12,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1991,12,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1991,12,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1991,12,BC,51,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1991,12,MISC,1839,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1991,12,NROS,1204,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1991,12,TOS,3094,Total Stays,total_stays,Total Overnight Stays
CHIS,1991,12,TNRVH,73463,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,1,TRV,14090,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,1,TNRV,1392,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,1,TV,15482,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,1,TRVH,107701,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,1,TH,141132,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,1,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,1,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,1,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,1,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,1,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,1,BC,7,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,1,MISC,1799,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,1,NROS,1401,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,1,TOS,3207,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,1,TNRVH,33431,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,2,TRV,9911,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,2,TNRV,3303,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,2,TV,13214,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,2,TRVH,102232,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,2,TH,181523,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,2,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,2,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,2,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,2,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,2,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,2,BC,2,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,2,MISC,1680,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,2,NROS,1355,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,2,TOS,3037,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,2,TNRVH,79291,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,3,TRV,11527,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,3,TNRV,3842,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,3,TV,15369,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,3,TRVH,119764,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,3,TH,211981,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,3,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,3,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,3,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,3,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,3,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,3,BC,50,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,3,MISC,2052,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,3,NROS,1804,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,3,TOS,3906,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,3,TNRVH,92217,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,4,TRV,13683,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,4,TNRV,4561,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,4,TV,18244,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,4,TRVH,141089,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,4,TH,250553,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,4,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,4,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,4,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,4,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,4,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,4,BC,205,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,4,MISC,2431,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,4,NROS,1988,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,4,TOS,4624,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,4,TNRVH,109464,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,5,TRV,16830,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,5,TNRV,5610,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,5,TV,22440,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,5,TRVH,185194,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,5,TH,319836,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,5,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,5,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,5,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,5,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,5,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,5,BC,156,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,5,MISC,3007,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,5,NROS,2655,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,5,TOS,5818,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,5,TNRVH,134642,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,6,TRV,14340,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,6,TNRV,4780,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,6,TV,19120,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,6,TRVH,153951,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,6,TH,268675,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,6,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,6,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,6,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,6,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,6,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,6,BC,272,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,6,MISC,2600,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,6,NROS,2261,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,6,TOS,5133,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,6,TNRVH,114724,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,7,TRV,18813,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,7,TNRV,6271,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,7,TV,25084,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,7,TRVH,206110,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,7,TH,356616,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,7,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,7,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1992,7,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1992,7,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1992,7,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1992,7,BC,171,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1992,7,MISC,3470,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1992,7,NROS,3117,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1992,7,TOS,6758,Total Stays,total_stays,Total Overnight Stays
CHIS,1992,7,TNRVH,150506,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1992,8,TRV,11384,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1992,8,TNRV,3794,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1992,8,TV,15178,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1992,8,TRVH,121460,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1992,8,TH,212535,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1992,8,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1992,8,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
