park_code,report_date,year,month,island,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,row_type,source_file,source_report_url
CHIS,2019-02-01,2019,2,Anacapa,Rec Visitors Ashore,150,397,-62.2,238,515,-53.8,1006,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Anacapa,Overnight Stays,34,4,750,40,5,700,54,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Barbara,Rec Overnight Boats,21,,0,48,,0,48,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Barbara,Rec Visitors on Boats,612,,0,764,,0,764,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Barbara,Rec Visitors Ashore,0,0,0,0,6,-100,42,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,San Miguel,Rec Overnight Boats,18,,0,38,,0,38,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,San Miguel,Rec Visitors on Boats,0,,0,0,,0,0,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,San Miguel,Rec Visitors Ashore,9,6,50,9,21,-57.1,161,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,San Miguel,Overnight Stays,0,0,0,0,0,0,50,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Cruz,Rec Overnight Boats,27,,0,82,,0,82,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Cruz,Rec Visitors on Boats,807,,0,1156,,0,1156,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Cruz,Rec Visitors Ashore,1840,2353,-21.8,3691,4180,-11.7,14678,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Cruz,Overnight Stays,587,514,14.2,1139,794,43.5,4772,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Isthmus,Rec Visitors Ashore,338,316,7,533,469,13.6,2529,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Isthmus,Overnight Stays,86,0,0,204,33,518.2,206,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Rosa,Rec Overnight Boats,41,,0,87,,0,87,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Rosa,Rec Visitors on Boats,414,,0,539,,0,539,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Rosa,Rec Visitors Ashore,29,60,-51.7,69,101,-31.7,1329,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-02-01,2019,2,Santa Rosa,Overnight Stays,15,5,200,30,8,275,470,island,CHIS_island_report_2019_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Anacapa,Rec Overnight Boats,6,,0,62,,0,62,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Anacapa,Rec Visitors on Boats,4185,,0,9506,,0,9506,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Anacapa,Rec Visitors Ashore,329,589,-44.1,567,1104,-48.6,1335,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Anacapa,Overnight Stays,38,14,171.4,78,19,310.5,92,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Barbara,Rec Overnight Boats,129,,0,177,,0,177,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Barbara,Rec Visitors on Boats,993,,0,1757,,0,1757,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Barbara,Rec Visitors Ashore,7,17,-58.8,7,23,-69.6,49,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,San Miguel,Rec Overnight Boats,40,,0,78,,0,78,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,San Miguel,Rec Visitors on Boats,60,,0,60,,0,60,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,San Miguel,Rec Visitors Ashore,24,20,20,33,41,-19.5,185,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,San Miguel,Overnight Stays,0,1,-100,0,1,-100,50,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Cruz,Rec Overnight Boats,107,,0,189,,0,189,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Cruz,Rec Visitors on Boats,968,,0,2124,,0,2124,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Cruz,Rec Visitors Ashore,5171,4119,25.5,8862,8299,6.8,19849,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Cruz,Overnight Stays,1858,1105,68.1,2997,1899,57.8,6630,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Isthmus,Rec Visitors Ashore,1108,493,124.7,1641,962,70.6,3637,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Isthmus,Overnight Stays,227,44,415.9,431,77,459.7,433,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Rosa,Rec Overnight Boats,71,,0,158,,0,158,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Rosa,Rec Visitors on Boats,339,,0,878,,0,878,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Rosa,Rec Visitors Ashore,447,353,26.6,516,454,13.7,1776,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-03-01,2019,3,Santa Rosa,Overnight Stays,147,51,188.2,177,59,200,617,island,CHIS_island_report_2019_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Anacapa,Rec Overnight Boats,29,,0,91,,0,91,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Anacapa,Rec Visitors on Boats,5727,,0,15233,,0,15233,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Anacapa,Rec Visitors Ashore,589,662,-11,1156,1766,-34.5,1924,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Anacapa,Overnight Stays,113,6,1783.3,191,25,664,205,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Barbara,Rec Overnight Boats,146,,0,323,,0,323,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Barbara,Rec Visitors on Boats,999,,0,2756,,0,2756,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Barbara,Rec Visitors Ashore,8,14,-42.9,15,37,-59.5,57,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,San Miguel,Rec Overnight Boats,28,,0,106,,0,106,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,San Miguel,Rec Visitors on Boats,150,,0,210,,0,210,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,San Miguel,Rec Visitors Ashore,11,13,-15.4,44,54,-18.5,196,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,San Miguel,Overnight Stays,8,0,0,8,1,700,58,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Cruz,Rec Overnight Boats,191,,0,380,,0,380,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Cruz,Rec Visitors on Boats,1220,,0,3343,,0,3343,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Cruz,Rec Visitors Ashore,6863,4387,56.4,15725,12686,24,26712,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Cruz,Overnight Stays,2106,1485,41.8,5103,3384,50.8,8736,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Isthmus,Rec Visitors Ashore,1071,659,62.5,2712,1621,67.3,4708,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Isthmus,Overnight Stays,220,2,10900,651,79,724.1,653,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Rosa,Rec Overnight Boats,82,,0,240,,0,240,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Rosa,Rec Visitors on Boats,587,,0,1464,,0,1464,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Rosa,Rec Visitors Ashore,494,6682,-92.6,1010,7136,-85.8,2270,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-04-01,2019,4,Santa Rosa,Overnight Stays,277,181,53,454,240,89.2,894,island,CHIS_island_report_2019_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Anacapa,Rec Overnight Boats,17,,0,108,,0,108,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Anacapa,Rec Visitors on Boats,6513,,0,21746,,0,21746,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Anacapa,Rec Visitors Ashore,790,1238,-36.2,1946,3004,-35.2,2714,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Anacapa,Overnight Stays,62,52,19.2,253,77,228.6,267,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Barbara,Rec Overnight Boats,203,,0,526,,0,526,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Barbara,Rec Visitors on Boats,1712,,0,4468,,0,4468,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Barbara,Rec Visitors Ashore,16,0,0,31,37,-16.2,73,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,San Miguel,Rec Overnight Boats,66,,0,172,,0,172,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,San Miguel,Rec Visitors on Boats,120,,0,330,,0,330,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,San Miguel,Rec Visitors Ashore,20,28,-28.6,64,82,-22,216,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,San Miguel,Overnight Stays,2,10,-80,10,11,-9.1,60,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Cruz,Rec Overnight Boats,398,,0,778,,0,778,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Cruz,Rec Visitors on Boats,644,,0,3987,,0,3987,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Cruz,Rec Visitors Ashore,7626,6830,11.7,23351,19516,19.7,34338,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Cruz,Overnight Stays,1594,1629,-2.1,6697,5013,33.6,10330,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Isthmus,Rec Visitors Ashore,1047,913,14.7,3759,2534,48.3,5755,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Isthmus,Overnight Stays,0,0,0,651,79,724.1,653,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Rosa,Rec Overnight Boats,100,,0,340,,0,340,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Rosa,Rec Visitors on Boats,822,,0,2286,,0,2286,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Rosa,Rec Visitors Ashore,436,451,-3.3,1446,7587,-80.9,2706,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-05-01,2019,5,Santa Rosa,Overnight Stays,304,288,5.6,758,528,43.6,1198,island,CHIS_island_report_2019_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Anacapa,Rec Overnight Boats,140,,0,248,,0,248,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Anacapa,Rec Visitors on Boats,7223,,0,28969,,0,28969,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Anacapa,Rec Visitors Ashore,952,863,10.3,2898,3867,-25.1,3666,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Anacapa,Overnight Stays,152,38,300,405,115,252.2,419,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Santa Barbara,Rec Overnight Boats,200,,0,726,,0,726,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Santa Barbara,Rec Visitors on Boats,2219,,0,6686,,0,6686,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Santa Barbara,Rec Visitors Ashore,31,27,14.8,62,64,-3.1,104,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,San Miguel,Rec Overnight Boats,52,,0,224,,0,224,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,San Miguel,Rec Visitors on Boats,210,,0,540,,0,540,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,San Miguel,Rec Visitors Ashore,22,57,-61.4,86,139,-38.1,238,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,San Miguel,Overnight Stays,5,9,-44.4,15,20,-25,65,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Santa Cruz,Rec Overnight Boats,428,,0,1206,,0,1206,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2019-06-01,2019,6,Santa Cruz,Rec Visitors on Boats,846,,0,4833,,0,4833,island,CHIS_island_report_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
